,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
13115,1,0,0,22,11,2,2,4.0,4.8,0.42
13116,0,1,1,23,10,7,1,2.0,5.9,0.38
13117,1,0,1,46,6,7,1,4.0,6.1,0.42
13118,0,0,0,65,4,4,1,3.0,4.3,0.36
13119,0,0,1,44,13,8,3,6.0,7.5,0.69
13120,0,1,0,49,13,11,2,3.0,4.2,0.33
13121,1,0,0,59,2,3,1,3.0,4.4,0.38
13122,1,0,1,44,19,10,1,3.0,5.9,0.45
13123,1,0,1,29,2,7,1,1.0,2.2,0.14
13124,1,0,0,58,10,10,2,4.0,7.4,0.55
13125,1,0,0,27,7,12,4,6.0,7.7,0.67
13126,1,0,0,46,16,9,3,7.0,7.0,0.52
13127,0,0,0,64,10,12,3,6.0,6.3,0.52
13128,1,1,1,44,2,4,3,4.0,6.9,0.47
13129,1,1,1,24,19,10,1,2.0,2.9,0.14
13130,1,0,1,41,10,12,2,3.0,3.0,0.25
13131,0,1,0,33,5,11,3,6.0,6.7,0.65
13132,1,0,1,32,17,11,5,9.0,8.4,0.76
13133,1,0,1,46,5,3,1,4.0,5.9,0.19
13134,0,0,0,55,4,11,2,4.0,4.8,0.3
13135,0,0,1,48,3,6,2,4.0,5.9,0.48
13136,1,0,1,38,4,12,2,6.0,8.4,0.75
13137,0,0,1,54,1,12,1,2.0,3.9,0.27
13138,0,1,1,63,16,12,2,4.0,6.8,0.49
13139,1,1,1,36,13,7,3,5.0,6.9,0.56
13140,1,1,0,46,7,2,3,5.0,6.0,0.41
13141,0,0,1,60,16,11,3,8.0,9.4,0.79
13142,0,0,0,31,19,0,3,6.0,6.3,0.62
13143,1,1,1,61,12,5,2,5.0,4.6,0.35
13144,0,0,0,34,19,10,4,7.0,6.6,0.54
13145,1,1,0,35,13,9,2,4.0,4.0,0.26
13146,1,0,1,65,5,4,2,3.0,6.1,0.42
13147,1,0,0,49,4,11,3,7.0,7.2,0.7
13148,0,0,1,46,13,8,2,5.0,5.9,0.65
13149,1,1,1,48,19,4,1,2.0,3.7,0.26
13150,1,1,0,39,4,6,4,6.0,6.7,0.64
13151,0,0,1,65,2,5,2,3.0,7.0,0.48
13152,1,0,0,60,2,6,1,3.0,4.4,0.31
13153,1,0,1,47,19,8,1,3.0,5.2,0.42
13154,1,0,1,57,15,0,0,1.0,2.2,0.05
13155,0,0,0,33,6,2,3,5.0,5.9,0.51
13156,1,1,1,35,3,0,3,5.0,5.9,0.3
13157,0,1,1,63,18,12,1,1.0,4.7,0.25
13158,1,1,1,63,15,8,3,5.0,5.3,0.5
13159,0,1,1,47,1,2,3,6.0,5.9,0.55
13160,1,0,1,47,5,2,1,1.0,5.9,0.26
13161,0,0,0,41,19,11,2,4.0,5.7,0.44
13162,0,1,1,53,18,4,2,5.0,5.2,0.38
13163,1,0,0,49,14,2,3,6.0,7.2,0.57
13164,1,1,1,48,12,9,3,4.0,5.9,0.33
13165,0,0,1,49,11,6,3,4.0,5.8,0.44
13166,0,0,0,38,19,2,4,7.0,7.5,0.58
13167,0,0,1,50,3,7,2,4.0,5.9,0.42
13168,0,0,1,25,14,5,2,4.0,3.2,0.45
13169,1,1,1,49,6,2,2,5.0,6.6,0.64
13170,1,0,1,30,17,9,1,4.0,5.9,0.45
13171,1,0,1,61,10,6,4,7.0,6.8,0.63
13172,1,0,1,23,13,11,2,4.0,3.4,0.14
13173,1,0,0,30,5,10,4,7.0,5.4,0.51
13174,0,1,0,65,11,6,3,7.0,5.9,0.45
13175,1,0,1,59,16,8,2,3.0,5.9,0.18
13176,1,0,1,55,2,1,0,1.0,5.9,0.02
13177,1,0,0,35,3,5,3,5.0,6.7,0.45
13178,1,0,1,65,2,2,2,4.0,5.7,0.35
13179,0,1,1,35,20,10,2,2.0,4.0,0.28
13180,1,1,1,56,17,2,5,8.0,8.7,0.85
13181,1,0,1,59,6,1,3,5.0,4.8,0.27
13182,0,0,1,33,15,12,3,5.0,5.8,0.44
13183,1,0,0,37,2,3,0,3.0,4.3,0.3
13184,1,1,0,59,4,3,2,4.0,6.3,0.43
13185,0,0,1,57,16,10,1,1.0,5.4,0.29
13186,0,1,0,23,18,11,2,5.0,7.3,0.55
13187,1,0,1,61,19,6,2,5.0,5.6,0.47
13188,1,1,0,65,2,7,1,3.0,5.9,0.45
13189,0,0,0,40,5,7,2,4.0,5.9,0.53
13190,1,0,0,29,9,9,2,7.0,5.9,0.7
13191,0,0,1,46,20,4,2,4.0,6.2,0.46
13192,1,0,0,25,17,9,1,4.0,5.1,0.46
13193,0,0,0,27,2,11,1,2.0,4.1,0.23
13194,0,1,1,44,2,8,0,2.0,2.7,0.19
13195,0,0,0,60,20,3,2,4.0,3.6,0.17
13196,0,1,1,61,5,8,1,3.0,5.7,0.43
13197,1,1,1,63,6,7,1,1.0,1.3,0.1
13198,0,0,0,31,7,6,4,7.0,6.7,0.57
13199,0,0,1,25,8,9,0,2.0,2.3,0.11
13200,1,0,0,34,8,1,3,5.0,5.9,0.56
13201,1,1,0,32,3,8,2,6.0,7.1,0.71
13202,0,0,1,34,4,2,2,4.0,5.4,0.48
13203,0,0,0,23,18,2,2,3.0,4.7,0.27
13204,0,0,1,40,5,0,3,6.0,7.2,0.57
13205,0,0,0,43,14,11,4,7.0,6.4,0.54
13206,0,0,1,44,17,4,1,3.0,5.3,0.45
13207,0,1,1,31,8,9,0,1.0,5.9,0.45
13208,1,0,1,23,20,3,3,5.0,5.3,0.29
13209,1,1,1,49,4,3,1,2.0,5.9,0.27
13210,1,0,1,25,15,10,0,1.0,2.2,0.1
13211,0,1,0,65,8,2,3,6.0,7.6,0.7
13212,1,0,1,53,12,0,2,5.0,4.5,0.37
13213,0,0,1,34,11,5,2,4.0,5.9,0.36
13214,1,0,1,42,13,10,1,2.0,3.5,0.14
13215,0,0,1,55,14,2,1,4.0,5.6,0.4
13216,0,0,0,38,7,1,3,5.0,7.4,0.59
13217,1,0,1,47,6,6,2,3.0,5.1,0.38
13218,0,0,0,55,16,4,2,4.0,5.7,0.55
13219,0,0,0,42,8,1,3,8.0,7.4,0.75
13220,0,0,1,44,15,8,1,4.0,0.8,0.04
13221,1,1,1,32,17,1,2,3.0,6.5,0.45
13222,0,1,1,26,12,11,2,6.0,6.7,0.51
13223,0,0,1,30,15,2,3,6.0,6.4,0.58
13224,0,0,0,37,2,9,5,9.0,9.3,0.96
13225,1,0,0,31,20,1,2,5.0,7.4,0.76
13226,1,0,1,46,20,9,3,6.0,5.1,0.41
13227,1,0,0,24,1,4,2,4.0,5.1,0.42
13228,1,1,1,25,16,9,3,4.0,5.9,0.48
13229,0,1,1,36,5,11,3,4.0,5.7,0.48
13230,1,1,1,59,3,3,2,2.0,3.6,0.27
13231,0,0,1,34,14,9,3,6.0,7.0,0.49
13232,1,0,1,46,9,10,1,3.0,3.3,0.15
13233,1,0,0,55,10,9,3,6.0,6.1,0.47
13234,0,0,0,50,19,6,3,8.0,9.0,0.83
13235,0,0,0,47,18,1,1,4.0,6.0,0.52
13236,1,0,1,29,13,1,1,2.0,3.5,0.25
13237,0,0,1,33,2,7,1,3.0,3.6,0.2
13238,0,1,1,39,19,7,1,2.0,6.1,0.46
13239,0,0,1,58,16,6,1,1.0,4.4,0.26
13240,1,0,0,37,20,11,2,3.0,4.2,0.25
13241,1,1,0,43,14,3,1,4.0,4.1,0.23
13242,0,1,1,42,8,12,3,5.0,4.1,0.35
13243,0,0,1,61,11,10,1,1.0,4.8,0.28
13244,0,0,1,54,7,6,2,4.0,7.4,0.6
13245,1,1,1,46,1,7,2,5.0,5.9,0.59
13246,0,0,1,61,11,10,3,5.0,4.5,0.41
13247,1,0,1,33,3,6,1,4.0,6.4,0.54
13248,0,0,0,22,3,10,3,6.0,7.3,0.61
13249,1,0,0,59,16,5,3,8.0,7.0,0.71
13250,1,0,1,50,3,12,2,4.0,4.7,0.35
13251,1,1,1,34,18,11,1,3.0,5.9,0.5
13252,0,0,1,56,11,11,1,3.0,4.5,0.45
13253,1,1,0,56,11,5,3,6.0,6.8,0.63
13254,0,0,0,29,2,8,3,6.0,7.1,0.67
13255,1,0,0,58,10,12,1,1.0,5.9,0.12
13256,1,1,1,35,18,12,1,3.0,3.3,0.24
13257,0,0,1,28,9,8,2,3.0,5.9,0.45
13258,0,1,0,30,2,0,2,3.0,5.5,0.43
13259,0,1,1,48,13,6,4,9.0,8.8,0.71
13260,0,0,1,62,12,8,1,2.0,2.3,0.06
13261,0,1,1,59,12,2,2,5.0,5.8,0.44
13262,0,0,0,55,16,3,3,7.0,7.5,0.68
13263,0,0,0,59,9,8,2,3.0,4.0,0.23
13264,1,0,0,24,6,8,1,1.0,4.7,0.26
13265,0,0,0,43,8,8,0,4.0,2.5,0.15
13266,0,1,1,49,10,1,2,4.0,5.9,0.39
13267,0,0,0,50,7,11,2,4.0,6.0,0.47
13268,1,1,1,37,13,6,2,3.0,5.9,0.39
13269,1,0,0,22,16,6,1,2.0,5.4,0.37
13270,0,1,0,36,18,5,2,5.0,6.6,0.54
13271,0,0,0,41,18,5,2,3.0,5.9,0.5
13272,0,0,1,59,7,9,1,3.0,5.9,0.13
13273,0,0,0,37,13,0,3,7.0,7.5,0.71
13274,1,0,0,22,10,6,3,5.0,6.0,0.48
13275,0,1,0,39,12,7,2,5.0,6.5,0.54
13276,1,0,1,50,2,4,2,4.0,3.5,0.21
13277,0,0,0,29,4,4,4,7.0,6.7,0.45
13278,1,0,0,60,19,0,3,5.0,7.4,0.52
13279,1,0,1,53,1,11,2,4.0,5.9,0.36
13280,0,0,0,56,18,5,2,5.0,6.9,0.59
13281,1,0,1,51,2,1,2,6.0,6.3,0.55
13282,1,0,1,56,9,8,3,6.0,9.6,0.83
13283,0,0,0,26,10,8,2,5.0,7.3,0.65
13284,0,0,1,28,19,2,4,6.0,5.6,0.48
13285,0,0,1,26,20,4,1,4.0,4.2,0.35
13286,1,0,0,61,17,1,5,10.0,9.4,1.0
13287,1,0,1,30,3,0,2,3.0,5.3,0.45
13288,1,0,0,47,2,10,3,5.0,5.9,0.59
13289,0,0,1,31,17,10,1,2.0,2.3,0.1
13290,0,0,1,64,2,10,2,3.0,3.1,0.24
13291,1,0,1,25,11,6,2,5.0,6.0,0.56
13292,1,0,0,51,19,6,2,3.0,5.9,0.38
13293,1,0,0,63,12,8,4,8.0,7.6,0.78
13294,0,1,0,28,8,6,4,7.0,8.4,0.67
13295,1,1,1,63,19,0,4,7.0,8.1,0.63
13296,1,0,0,26,16,3,3,5.0,5.6,0.51
13297,1,0,1,50,2,3,1,4.0,3.7,0.19
13298,1,0,1,28,18,7,2,5.0,5.9,0.35
13299,1,0,1,56,15,11,3,5.0,6.9,0.5
13300,1,0,1,58,16,2,2,4.0,5.8,0.43
13301,1,0,1,55,18,4,1,2.0,5.3,0.33
13302,0,0,0,55,20,12,2,4.0,5.9,0.45
13303,1,1,0,48,17,5,0,1.0,4.7,0.28
13304,1,1,1,53,17,8,0,1.0,1.1,0.08
13305,1,0,0,60,8,0,4,7.0,5.9,0.51
13306,1,0,0,46,12,1,2,6.0,6.9,0.53
13307,1,0,1,26,19,10,1,4.0,5.9,0.42
13308,0,1,1,47,20,7,1,2.0,6.6,0.5
13309,1,1,1,22,2,9,2,3.0,5.3,0.46
13310,0,0,1,45,16,2,4,8.0,7.6,0.6
13311,1,0,0,48,7,10,2,2.0,5.9,0.29
13312,0,0,0,34,20,5,4,6.0,5.9,0.65
13313,0,0,1,60,5,8,3,4.0,3.8,0.45
13314,0,0,1,33,12,2,2,4.0,5.3,0.42
13315,0,0,1,62,12,11,3,4.0,4.8,0.42
13316,1,0,0,42,20,1,1,4.0,5.9,0.45
13317,1,0,1,41,16,1,3,8.0,7.8,0.75
13318,1,0,0,22,8,6,1,1.0,2.0,0.16
13319,1,0,0,56,4,0,1,2.0,3.9,0.33
13320,1,0,1,53,17,5,2,3.0,4.5,0.26
13321,0,1,0,56,4,5,3,6.0,9.5,0.81
13322,0,0,0,60,18,2,3,5.0,6.8,0.62
13323,1,0,1,24,10,11,3,5.0,4.7,0.35
13324,1,0,1,36,14,8,1,1.0,2.5,0.08
13325,1,0,1,51,7,10,1,4.0,4.5,0.33
13326,0,1,1,21,19,5,2,4.0,8.4,0.65
13327,0,0,0,32,8,12,3,6.0,7.4,0.59
13328,1,0,1,62,12,6,2,5.0,5.3,0.42
13329,0,1,0,39,16,5,4,8.0,7.4,0.56
13330,0,0,1,31,15,9,4,8.0,9.3,0.79
13331,1,0,1,58,12,1,2,5.0,6.7,0.63
13332,1,1,0,22,17,12,5,9.0,7.9,0.8
13333,1,1,1,54,1,11,4,9.0,8.1,0.81
13334,0,1,0,34,18,7,2,5.0,7.3,0.63
13335,1,0,1,58,1,10,1,2.0,5.5,0.39
13336,1,1,1,22,11,0,3,4.0,5.5,0.37
13337,1,0,0,50,18,11,3,7.0,5.9,0.63
13338,1,0,1,33,16,9,1,3.0,4.4,0.28
13339,1,1,1,42,17,8,4,7.0,5.9,0.79
13340,0,0,1,61,2,5,3,6.0,8.5,0.84
13341,1,0,0,22,8,5,2,5.0,6.5,0.54
13342,1,1,0,48,13,7,2,5.0,6.7,0.62
13343,0,0,1,26,11,1,2,3.0,4.1,0.28
13344,0,0,1,45,8,11,1,2.0,4.4,0.23
13345,1,0,1,52,1,12,2,3.0,1.8,0.04
13346,1,1,0,40,2,3,2,4.0,6.9,0.51
13347,0,0,1,36,2,0,0,1.0,2.8,0.18
13348,0,1,0,44,6,7,4,8.0,9.2,0.8
13349,0,0,0,54,20,11,2,5.0,7.4,0.61
13350,1,0,0,23,16,4,1,2.0,5.1,0.45
13351,0,0,1,55,3,6,1,3.0,5.2,0.42
13352,0,1,1,38,12,2,2,6.0,6.0,0.57
13353,0,1,1,64,17,10,1,4.0,4.5,0.31
13354,1,0,1,42,14,0,2,5.0,5.8,0.53
13355,1,0,0,60,11,5,3,7.0,7.8,0.58
13356,0,1,1,30,2,2,2,4.0,5.9,0.43
13357,1,1,1,44,4,11,4,7.0,6.4,0.61
13358,0,0,0,21,10,8,1,2.0,4.9,0.37
13359,0,0,0,65,19,5,4,6.0,6.9,0.59
13360,1,1,1,48,15,11,0,1.0,5.9,0.45
13361,1,0,1,62,10,8,3,5.0,6.1,0.45
13362,0,0,0,34,8,9,2,5.0,6.5,0.44
13363,0,1,1,60,20,3,2,3.0,4.5,0.25
13364,1,0,0,27,20,8,3,7.0,6.5,0.58
13365,0,0,0,24,19,7,5,8.0,9.0,0.78
13366,0,0,1,31,19,2,1,4.0,2.6,0.18
13367,0,0,0,41,17,7,3,7.0,9.1,0.45
13368,0,0,0,48,2,0,2,5.0,7.7,0.59
13369,0,0,0,61,4,10,2,4.0,7.5,0.63
13370,1,0,0,60,16,3,4,8.0,5.8,0.51
13371,1,1,1,59,20,11,2,4.0,3.6,0.22
13372,1,1,1,32,18,6,0,1.0,1.9,0.13
13373,0,0,1,57,13,6,2,5.0,6.0,0.5
13374,0,1,1,39,2,0,2,5.0,7.0,0.55
13375,1,0,1,55,20,10,3,5.0,6.3,0.45
13376,0,0,1,31,17,3,2,4.0,4.5,0.37
13377,0,1,1,50,5,8,2,4.0,6.6,0.45
13378,1,1,0,56,11,5,2,3.0,4.8,0.24
13379,1,0,0,24,5,2,3,6.0,9.0,0.82
13380,1,1,1,64,17,2,1,2.0,5.1,0.46
13381,0,0,1,21,11,6,1,3.0,4.8,0.34
13382,0,0,1,24,14,0,2,4.0,4.5,0.4
13383,1,1,1,27,16,1,0,3.0,5.6,0.34
13384,1,0,0,41,1,0,1,3.0,4.3,0.35
13385,0,0,1,40,15,6,2,6.0,5.8,0.55
13386,1,1,0,27,16,3,1,2.0,2.1,0.09
13387,0,1,1,56,19,6,4,8.0,5.7,0.53
13388,1,0,1,22,13,1,1,3.0,2.8,0.21
13389,0,0,0,39,20,6,4,9.0,7.8,0.71
13390,1,0,0,39,8,1,3,6.0,6.1,0.47
13391,0,0,1,33,17,3,3,6.0,5.9,0.65
13392,0,0,1,65,20,3,2,3.0,5.7,0.43
13393,0,0,0,60,14,3,1,4.0,5.7,0.52
13394,0,1,0,46,4,11,4,9.0,8.2,0.83
13395,0,0,1,24,7,0,3,5.0,6.0,0.51
13396,0,0,0,50,16,6,3,7.0,7.6,0.67
13397,1,0,1,54,15,0,2,3.0,5.9,0.18
13398,0,1,0,64,12,0,3,6.0,7.9,0.65
13399,1,1,1,26,5,4,1,3.0,6.0,0.41
13400,0,0,0,53,11,5,1,3.0,3.7,0.27
13401,0,0,1,37,19,0,1,4.0,5.1,0.29
13402,1,1,0,60,14,5,2,4.0,7.3,0.52
13403,1,1,0,41,1,9,3,6.0,7.2,0.62
13404,0,0,0,59,2,5,2,6.0,6.9,0.54
13405,0,0,1,33,6,11,2,4.0,4.5,0.45
13406,1,0,1,36,11,4,2,3.0,5.9,0.21
13407,0,0,0,26,17,6,3,5.0,8.6,0.69
13408,1,0,0,65,7,5,0,1.0,0.7,0.45
13409,1,1,0,54,1,2,2,5.0,5.5,0.32
13410,1,0,0,45,1,0,3,6.0,7.1,0.52
13411,1,0,0,30,6,2,3,4.0,6.0,0.46
13412,0,1,1,47,8,3,2,4.0,5.9,0.24
13413,1,0,1,25,1,9,1,1.0,3.9,0.2
13414,0,0,1,63,11,9,4,4.0,5.9,0.7
13415,0,1,0,31,2,5,3,6.0,6.2,0.48
13416,1,1,1,64,5,1,1,2.0,5.8,0.34
13417,0,1,1,47,5,7,0,4.0,3.0,0.17
13418,0,0,0,64,16,8,3,6.0,6.9,0.45
13419,0,1,1,45,13,10,2,4.0,6.6,0.46
13420,0,1,0,25,18,8,1,4.0,7.3,0.54
13421,0,0,0,55,9,6,1,4.0,5.4,0.39
13422,0,0,0,27,5,3,4,7.0,6.7,0.54
13423,0,1,1,61,2,6,2,3.0,5.9,0.45
13424,1,0,1,53,7,8,3,7.0,8.2,0.78
13425,1,1,1,55,18,1,2,4.0,6.3,0.53
13426,0,0,0,35,10,3,0,4.0,5.9,0.11
13427,1,0,1,58,7,3,4,7.0,6.8,0.54
13428,0,0,1,40,6,10,1,4.0,5.9,0.44
13429,1,0,1,52,9,3,2,5.0,7.5,0.53
13430,1,0,0,39,5,6,1,3.0,5.4,0.44
13431,1,1,0,26,15,11,4,7.0,7.5,0.63
13432,1,0,0,54,15,12,2,5.0,6.3,0.54
13433,0,0,1,26,19,11,2,4.0,5.7,0.38
13434,0,0,1,46,1,0,5,9.0,9.1,0.84
13435,0,0,1,54,9,2,2,4.0,4.5,0.35
13436,0,1,0,37,19,3,1,3.0,4.8,0.39
13437,1,0,0,28,17,10,2,4.0,6.0,0.56
13438,1,0,1,49,11,7,3,5.0,5.9,0.45
13439,0,1,1,54,6,1,1,4.0,5.9,0.5
13440,1,0,1,49,4,2,2,5.0,5.9,0.54
13441,1,0,0,39,1,1,0,1.0,1.3,0.03
13442,1,0,0,53,7,0,0,2.0,3.5,0.17
13443,1,0,0,60,17,3,5,10.0,8.4,0.76
13444,1,0,1,22,6,4,2,3.0,6.6,0.49
13445,1,0,1,64,15,3,2,4.0,6.1,0.37
13446,1,1,1,41,15,8,1,3.0,4.7,0.42
13447,0,1,1,41,12,7,3,5.0,5.9,0.46
13448,1,1,0,26,17,2,1,1.0,1.8,0.07
13449,0,0,0,52,2,4,5,9.0,9.5,0.93
13450,0,0,1,31,2,11,1,4.0,6.1,0.45
13451,0,0,1,50,18,2,2,5.0,7.3,0.64
13452,0,0,1,56,13,9,1,3.0,5.1,0.27
13453,1,1,1,59,10,5,3,7.0,8.9,0.78
13454,1,1,1,35,11,9,2,4.0,3.9,0.31
13455,1,0,1,29,17,4,0,1.0,2.0,0.06
13456,1,0,1,41,7,5,4,8.0,9.0,0.76
13457,1,0,0,32,5,11,1,2.0,5.6,0.32
13458,1,0,0,49,3,8,2,3.0,5.8,0.42
13459,1,1,0,44,10,2,4,8.0,8.1,0.82
13460,1,0,1,62,16,3,3,4.0,5.5,0.45
13461,1,0,1,23,8,12,1,2.0,4.8,0.35
13462,0,0,1,56,4,10,3,4.0,4.7,0.41
13463,0,0,0,33,17,8,3,6.0,5.6,0.49
13464,1,1,0,29,13,8,3,7.0,7.6,0.58
13465,1,0,1,65,15,10,2,4.0,5.9,0.45
13466,1,0,0,31,1,9,2,4.0,6.9,0.59
13467,1,0,0,59,15,0,4,6.0,6.8,0.66
13468,1,0,1,48,10,8,2,2.0,1.8,0.15
13469,0,1,1,45,4,8,4,8.0,8.0,0.67
13470,1,0,1,44,3,3,1,3.0,4.7,0.35
13471,1,0,0,36,15,1,2,3.0,6.3,0.44
13472,0,0,1,52,12,10,2,2.0,4.2,0.24
13473,1,1,0,58,13,1,3,6.0,8.2,0.62
13474,0,1,0,28,20,3,1,3.0,4.2,0.31
13475,1,0,0,31,14,0,2,4.0,5.0,0.41
13476,1,0,1,52,3,6,1,4.0,6.6,0.44
13477,1,0,1,44,3,11,2,4.0,7.2,0.5
13478,0,1,0,29,8,0,4,4.0,7.7,0.63
13479,1,0,0,31,1,10,2,4.0,7.2,0.54
13480,1,0,0,30,7,10,3,4.0,6.5,0.55
13481,1,0,1,44,12,9,2,4.0,4.1,0.22
13482,0,1,0,37,4,12,1,4.0,5.9,0.51
13483,1,1,1,40,10,1,3,6.0,7.0,0.51
13484,1,0,1,54,11,10,1,2.0,3.8,0.32
13485,0,0,1,49,12,11,4,9.0,10.0,0.94
13486,0,0,1,59,2,2,3,5.0,5.3,0.48
13487,0,0,1,21,17,11,3,5.0,5.9,0.47
13488,1,0,1,31,15,6,3,7.0,7.8,0.66
13489,1,1,1,31,6,9,3,5.0,5.6,0.45
13490,0,0,1,60,16,3,2,5.0,5.2,0.44
13491,0,1,1,29,6,0,2,6.0,8.9,0.75
13492,0,0,0,29,10,2,3,6.0,6.8,0.51
13493,1,0,1,59,3,5,2,6.0,8.0,0.73
13494,1,1,1,27,2,2,2,4.0,5.5,0.36
13495,1,0,0,29,14,11,2,6.0,5.9,0.57
13496,1,0,1,39,6,0,3,5.0,5.9,0.39
13497,1,0,1,28,11,11,1,1.0,5.9,0.45
13498,0,0,0,25,16,8,3,7.0,6.5,0.54
13499,1,0,1,44,9,8,2,3.0,3.5,0.24
13500,1,1,0,32,1,3,2,5.0,7.3,0.6
13501,0,0,1,35,4,0,0,1.0,1.8,0.1
13502,0,0,0,38,6,7,2,5.0,7.0,0.51
13503,1,0,1,63,12,9,1,2.0,4.8,0.32
13504,1,0,0,36,17,11,3,5.0,6.5,0.45
13505,1,0,0,60,13,11,1,4.0,5.0,0.4
13506,0,0,0,40,16,8,2,6.0,5.9,0.59
13507,1,0,0,41,18,5,3,6.0,5.5,0.5
13508,1,1,0,41,4,11,3,7.0,5.7,0.53
13509,0,0,1,62,3,4,2,2.0,2.8,0.18
13510,1,0,0,40,3,12,3,5.0,7.5,0.59
13511,0,0,1,53,8,1,3,5.0,7.6,0.56
13512,1,0,1,45,10,8,1,3.0,5.2,0.36
13513,1,1,1,48,12,6,2,3.0,4.3,0.27
13514,1,1,1,24,2,6,4,9.0,8.3,0.72
13515,1,1,1,42,20,7,1,3.0,5.7,0.42
13516,1,0,0,45,15,1,3,6.0,7.7,0.55
13517,1,1,0,62,16,1,1,2.0,4.1,0.34
13518,0,0,0,33,11,3,5,10.0,5.9,0.45
13519,1,0,1,55,12,10,1,3.0,6.4,0.42
13520,1,1,0,36,8,9,2,4.0,6.2,0.48
13521,0,0,1,44,18,8,3,4.0,5.9,0.39
13522,0,0,0,60,2,12,3,5.0,7.2,0.58
13523,0,1,0,26,9,0,3,5.0,6.9,0.49
13524,0,0,0,62,6,5,4,8.0,5.9,0.94
13525,0,0,0,30,20,3,3,5.0,7.2,0.57
13526,0,0,1,37,8,1,1,3.0,5.6,0.46
13527,1,1,1,57,5,11,1,3.0,4.6,0.4
13528,0,0,1,61,15,8,1,2.0,4.8,0.38
13529,1,1,0,36,4,3,3,7.0,8.6,0.69
13530,1,1,1,60,19,1,3,7.0,7.0,0.71
13531,0,0,0,50,5,9,3,6.0,5.9,0.5
13532,0,1,1,62,15,12,2,4.0,6.5,0.5
13533,1,0,1,63,17,5,3,5.0,5.4,0.45
13534,1,0,1,53,1,9,2,4.0,5.8,0.54
13535,1,0,0,47,17,3,2,1.0,1.7,0.08
13536,1,1,0,62,12,9,1,4.0,3.9,0.29
13537,1,0,1,49,12,11,1,4.0,5.0,0.36
13538,0,1,1,54,10,0,1,1.0,1.0,0.03
13539,1,1,0,23,15,5,2,3.0,4.8,0.28
13540,1,0,1,38,3,12,3,6.0,9.9,0.87
13541,0,0,1,44,14,2,3,6.0,5.8,0.48
13542,0,1,1,35,3,7,3,6.0,5.0,0.45
13543,0,0,1,45,10,9,3,6.0,6.9,0.5
13544,1,0,1,27,3,11,2,4.0,5.4,0.34
13545,1,0,1,45,13,2,2,4.0,5.9,0.45
13546,0,0,1,25,4,6,0,1.0,3.5,0.17
13547,0,0,0,29,8,2,1,2.0,4.2,0.22
13548,1,0,0,37,9,11,1,1.0,4.7,0.23
13549,0,1,1,25,11,5,2,4.0,6.1,0.41
13550,1,1,0,31,12,3,3,7.0,9.3,0.81
13551,0,0,1,56,11,2,2,5.0,6.2,0.47
13552,0,0,1,54,3,9,3,5.0,5.0,0.45
13553,1,1,1,29,16,5,3,7.0,6.9,0.55
13554,1,1,0,28,17,0,3,7.0,8.3,0.64
13555,0,0,0,33,6,5,2,6.0,9.1,0.45
13556,1,0,0,50,7,5,3,4.0,6.1,0.45
13557,1,1,1,62,6,5,5,10.0,9.7,0.92
13558,0,0,0,49,8,11,3,6.0,6.4,0.58
13559,0,0,0,38,12,1,3,6.0,7.7,0.45
13560,1,0,1,46,7,0,3,6.0,9.7,0.85
13561,1,1,1,40,13,10,0,1.0,3.9,0.16
13562,1,1,1,43,11,2,1,4.0,5.0,0.32
13563,1,1,0,64,8,4,2,7.0,8.1,0.74
13564,0,0,0,44,15,12,4,7.0,7.8,0.71
13565,1,1,1,57,2,6,2,5.0,7.3,0.64
13566,1,0,1,44,12,7,4,7.0,8.0,0.78
13567,1,0,0,38,5,12,2,3.0,4.0,0.24
13568,1,0,0,55,7,3,3,5.0,4.8,0.3
13569,0,0,1,51,13,5,1,4.0,5.2,0.42
13570,0,0,1,52,7,8,2,3.0,5.4,0.39
13571,0,1,1,46,14,0,2,4.0,6.1,0.45
13572,0,0,0,39,17,8,4,7.0,5.9,0.55
13573,1,0,1,39,5,12,2,4.0,5.9,0.32
13574,1,0,0,24,3,9,1,3.0,5.9,0.36
13575,1,0,1,63,20,11,2,4.0,3.7,0.22
13576,0,0,0,24,17,1,2,4.0,7.2,0.53
13577,1,0,1,50,7,11,2,4.0,5.3,0.33
13578,0,0,1,61,6,1,2,3.0,5.6,0.34
13579,0,0,0,30,19,5,2,3.0,4.6,0.39
13580,0,0,0,56,9,4,4,7.0,8.3,0.69
13581,0,0,1,36,17,12,1,2.0,4.3,0.27
13582,0,0,0,39,15,6,1,2.0,5.5,0.45
13583,1,0,0,61,20,11,2,4.0,5.9,0.38
13584,0,0,1,23,9,4,1,3.0,4.9,0.35
13585,1,1,0,38,18,4,3,5.0,5.8,0.54
13586,0,0,0,28,16,4,3,5.0,7.2,0.56
13587,1,0,1,50,16,7,0,1.0,4.9,0.28
13588,1,0,0,65,1,4,2,4.0,5.9,0.3
13589,0,1,1,57,9,3,3,6.0,8.6,0.69
13590,1,0,1,60,14,10,2,4.0,7.0,0.52
13591,1,0,1,54,9,6,0,2.0,4.1,0.2
13592,1,0,1,57,3,4,1,3.0,5.6,0.43
13593,1,0,1,43,17,4,1,2.0,5.0,0.26
13594,0,0,1,64,12,11,2,2.0,5.9,0.45
