,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score,Total_Days
10972,1,0,0,25,11,12,5,9.0,8.0,0.72,5211
10973,0,1,1,65,15,12,3,5.0,5.3,0.48,5313
10974,1,1,0,29,4,4,1,4.0,5.9,0.45,5054
10975,0,0,0,30,20,5,4,8.0,7.5,0.45,5367
10976,1,0,1,32,16,6,2,6.0,6.3,0.54,5391
10977,1,0,1,50,1,10,3,4.0,4.6,0.27,5292
10978,1,1,0,53,13,3,2,4.0,8.0,0.68,5289
10979,0,0,0,23,10,4,1,4.0,5.7,0.54,5122
10980,1,0,0,57,4,7,2,5.0,6.8,0.63,5080
10981,1,0,0,35,6,2,2,4.0,5.9,0.37,5121
10982,0,1,1,51,10,10,3,4.0,9.2,0.45,5278
10983,1,0,0,23,15,10,2,3.0,4.0,0.24,5099
10984,1,0,1,55,18,2,3,5.0,4.6,0.4,5297
10985,1,1,0,58,2,9,2,3.0,5.3,0.44,5289
10986,0,0,0,57,3,5,3,8.0,8.8,0.74,5296
10987,1,0,0,41,16,2,4,8.0,9.1,0.82,5280
10988,1,0,0,61,6,8,2,3.0,4.0,0.28,5246
10989,0,0,0,27,20,4,3,6.0,5.9,0.44,5128
10990,0,0,0,35,2,12,2,6.0,7.5,0.63,5367
10991,1,0,0,45,20,9,3,5.0,7.3,0.59,5408
10992,1,0,1,30,1,0,1,4.0,6.1,0.39,5125
10993,0,1,0,27,13,12,4,7.0,6.9,0.66,5207
10994,1,0,0,51,3,5,4,8.0,7.4,0.75,5378
10995,1,0,0,36,4,0,3,5.0,5.6,0.45,5310
10996,0,0,0,21,7,11,3,6.0,7.6,0.64,5211
10997,0,1,0,61,8,5,3,7.0,9.3,0.76,5243
10998,0,0,1,31,17,0,3,6.0,8.1,0.61,5264
10999,1,0,1,64,19,4,2,4.0,5.4,0.31,5205
11000,0,0,0,22,18,11,2,5.0,6.5,0.49,5380
11001,1,1,1,60,13,8,2,3.0,5.3,0.43,5304
11002,1,1,0,31,13,4,2,3.0,2.2,0.15,5219
11003,1,0,1,57,6,8,2,5.0,4.6,0.31,5376
11004,0,1,0,37,7,4,3,7.0,5.9,0.61,5243
11005,0,0,1,62,3,3,1,3.0,5.9,0.44,5096
11006,1,0,1,36,20,8,1,3.0,5.5,0.44,5084
11007,1,0,1,36,16,10,3,5.0,7.5,0.58,5124
11008,1,1,0,45,10,9,3,5.0,7.8,0.68,5385
11009,1,0,1,54,9,4,3,6.0,5.9,0.38,5363
11010,1,1,0,56,12,4,2,3.0,6.4,0.45,5162
11011,0,0,0,25,7,1,1,4.0,7.1,0.51,5149
11012,0,0,1,26,12,7,2,4.0,4.4,0.39,5302
11013,1,0,1,28,18,9,2,4.0,5.1,0.37,5305
11014,0,0,0,61,8,3,1,2.0,1.3,0.02,5228
11015,1,0,1,64,19,3,4,8.0,6.6,0.63,5078
11016,1,1,0,30,6,7,0,1.0,3.8,0.21,5225
11017,0,0,1,40,16,10,3,6.0,6.8,0.65,5256
11018,1,0,1,54,9,1,2,6.0,7.4,0.45,5222
11019,0,0,1,26,18,9,4,6.0,7.1,0.6,5347
11020,1,1,1,55,15,9,2,3.0,6.0,0.49,5136
11021,1,0,0,36,16,3,4,8.0,9.2,0.77,5068
11022,0,1,0,24,18,0,2,6.0,7.5,0.61,5116
11023,0,0,1,50,13,3,2,2.0,1.8,0.1,5335
11024,1,0,1,59,3,0,2,4.0,5.0,0.42,5297
11025,0,0,1,51,5,8,2,4.0,5.0,0.3,5193
11026,1,0,0,33,20,4,2,4.0,5.7,0.33,5218
11027,0,0,1,33,18,0,2,5.0,8.8,0.74,5260
11028,0,0,1,51,16,9,1,2.0,2.3,0.15,5328
11029,1,0,1,40,13,7,2,6.0,6.9,0.65,5409
11030,0,0,0,45,1,8,2,4.0,7.5,0.56,5318
11031,1,0,1,53,17,0,1,4.0,5.3,0.35,5267
11032,0,0,1,58,10,4,1,2.0,1.0,0.45,5245
11033,1,0,1,21,17,0,1,2.0,5.9,0.27,5095
11034,0,1,1,48,12,8,0,1.0,4.4,0.23,5184
11035,0,1,1,24,12,2,3,7.0,8.5,0.71,5227
11036,0,1,1,24,11,0,2,4.0,5.7,0.5,5395
11037,0,1,1,59,20,11,2,4.0,6.2,0.48,5385
11038,0,0,0,32,8,8,3,5.0,7.1,0.68,5371
11039,1,0,1,52,4,8,2,4.0,6.3,0.42,5114
11040,1,0,0,64,7,3,1,4.0,6.9,0.51,5049
11041,1,0,0,47,6,5,4,7.0,7.7,0.45,5127
11042,1,0,0,62,14,12,3,6.0,7.9,0.81,5354
11043,1,0,1,41,14,1,2,3.0,5.0,0.28,5340
11044,0,1,1,29,12,7,3,7.0,5.9,0.86,5103
11045,1,0,1,33,15,9,3,6.0,6.3,0.55,5286
11046,0,0,0,53,15,0,4,8.0,7.8,0.64,5284
11047,1,0,1,35,15,7,3,6.0,7.7,0.57,5341
11048,1,0,0,37,1,4,4,8.0,8.2,0.79,5052
11049,0,1,1,33,8,5,1,2.0,4.6,0.34,5403
11050,1,0,0,25,9,6,3,4.0,4.2,0.33,5199
11051,1,0,1,59,13,10,2,3.0,4.3,0.38,5121
11052,0,1,1,41,8,10,0,1.0,5.9,0.45,5156
11053,0,0,1,24,6,8,2,6.0,5.6,0.51,5346
11054,1,1,0,38,16,7,2,4.0,7.0,0.57,5075
11055,0,0,0,25,2,4,3,7.0,6.9,0.52,5104
11056,1,0,1,28,19,5,1,3.0,4.7,0.35,5093
11057,0,0,0,23,16,8,2,4.0,6.6,0.44,5279
11058,0,0,1,57,9,2,4,7.0,7.2,0.6,5089
11059,1,0,1,47,20,7,2,5.0,4.9,0.37,5150
11060,1,0,0,33,2,10,2,5.0,6.7,0.57,5339
11061,1,0,1,25,13,9,3,6.0,8.4,0.65,5305
11062,0,0,0,62,18,4,2,5.0,5.9,0.54,5295
11063,0,0,1,32,18,1,2,5.0,6.3,0.58,5091
11064,1,0,1,25,13,9,2,4.0,4.8,0.41,5261
11065,1,0,1,23,10,11,0,1.0,5.1,0.29,5374
11066,1,0,0,31,1,9,2,4.0,4.4,0.39,5149
11067,0,0,0,46,8,8,4,7.0,7.9,0.7,5287
11068,0,0,0,63,18,4,3,5.0,6.3,0.45,5320
11069,0,0,0,49,9,12,2,3.0,6.3,0.5,5167
11070,1,0,1,42,15,7,1,3.0,4.7,0.23,5219
11071,0,0,0,58,15,11,4,8.0,7.1,0.61,5345
11072,1,0,1,50,17,9,3,5.0,3.8,0.3,5114
11073,1,0,1,45,13,1,2,4.0,8.1,0.62,5152
11074,1,0,1,21,2,9,2,5.0,7.1,0.5,5248
11075,1,0,1,23,4,3,5,9.0,9.5,1.0,5309
11076,1,0,1,37,8,3,1,1.0,1.7,0.04,5225
11077,0,0,0,28,1,12,3,4.0,6.9,0.7,5284
11078,0,0,0,50,1,7,4,8.0,5.9,0.71,5114
11079,1,0,1,40,12,1,0,1.0,5.9,0.45,5086
11080,1,0,1,64,11,2,2,4.0,3.7,0.32,5391
11081,1,1,0,48,8,9,3,6.0,6.9,0.54,5111
11082,0,0,1,33,7,1,2,5.0,5.9,0.46,5251
11083,1,0,0,39,9,9,1,4.0,6.0,0.39,5142
11084,0,0,1,22,20,6,4,7.0,8.4,0.83,5121
11085,1,1,1,55,18,0,0,1.0,0.7,0.02,5361
11086,0,1,0,27,15,12,1,2.0,2.7,0.21,5330
11087,0,1,0,26,9,4,3,6.0,5.9,0.66,5199
11088,1,1,1,47,15,3,0,2.0,1.8,0.13,5081
11089,1,1,1,33,4,3,0,1.0,5.9,0.02,5413
11090,1,0,0,46,8,5,2,4.0,5.8,0.34,5267
11091,0,0,1,40,16,2,2,2.0,3.4,0.16,5146
11092,0,1,0,62,19,1,3,7.0,6.8,0.59,5179
11093,1,0,0,54,15,8,3,6.0,7.3,0.51,5105
11094,1,0,1,50,16,6,1,3.0,4.5,0.39,5083
11095,0,0,1,62,17,8,2,6.0,6.8,0.58,5337
11096,0,0,1,25,9,2,3,5.0,5.9,0.45,5268
11097,0,0,0,60,5,5,3,7.0,8.6,0.73,5208
11098,1,0,1,46,19,11,2,4.0,5.9,0.28,5137
11099,1,0,1,53,2,6,3,6.0,6.5,0.42,5341
11100,1,0,1,36,10,10,1,2.0,5.2,0.46,5216
11101,1,1,0,43,17,12,2,3.0,3.0,0.23,5379
11102,0,0,0,28,15,3,3,6.0,6.8,0.5,5072
11103,0,1,1,39,4,4,5,10.0,9.9,1.0,5362
11104,0,0,1,47,11,11,2,3.0,5.7,0.47,5258
11105,0,0,1,36,17,2,3,7.0,6.9,0.58,5305
11106,0,0,0,55,4,3,4,7.0,8.0,0.73,5226
11107,1,1,1,64,12,0,0,2.0,5.9,0.24,5171
11108,1,0,1,26,7,10,3,4.0,5.4,0.45,5229
11109,1,0,1,45,7,12,2,3.0,5.1,0.29,5395
11110,1,0,0,50,10,6,2,4.0,6.4,0.47,5209
11111,0,0,1,44,5,10,2,3.0,4.2,0.26,5266
11112,0,0,1,26,10,12,3,6.0,6.3,0.54,5375
11113,0,1,1,48,10,3,1,1.0,4.2,0.21,5197
11114,1,0,0,35,9,7,3,5.0,7.3,0.52,5243
11115,0,0,1,26,16,2,0,1.0,3.9,0.28,5083
11116,0,0,0,49,8,10,3,7.0,6.3,0.56,5356
11117,1,1,1,33,11,6,3,4.0,4.0,0.35,5177
11118,1,0,1,43,20,6,0,2.0,4.4,0.45,5117
11119,1,0,1,58,16,4,2,4.0,6.3,0.44,5262
11120,0,0,1,46,13,6,3,6.0,5.5,0.51,5230
11121,1,0,0,59,8,8,4,4.0,5.9,0.55,5316
11122,0,0,1,31,20,1,3,5.0,5.8,0.45,5222
11123,0,1,1,24,17,11,2,3.0,4.9,0.27,5327
11124,1,1,0,25,7,9,2,4.0,7.8,0.67,5171
11125,0,0,1,28,8,1,2,3.0,5.8,0.5,5366
11126,1,0,0,32,4,0,2,6.0,6.9,0.53,5400
11127,0,0,0,32,18,2,2,5.0,8.7,0.68,5109
11128,1,0,0,45,7,11,1,3.0,6.3,0.52,5210
11129,0,0,1,56,5,5,2,4.0,3.1,0.17,5109
11130,1,0,1,37,17,8,2,3.0,4.6,0.23,5335
11131,0,1,0,64,20,8,1,1.0,5.0,0.28,5371
11132,0,0,1,59,18,3,2,3.0,3.3,0.11,5409
11133,1,0,1,52,16,11,3,5.0,7.6,0.54,5176
11134,0,1,0,33,15,5,4,4.0,5.9,0.67,5169
11135,1,1,1,57,19,3,3,4.0,5.0,0.45,5402
11136,1,0,1,23,17,1,1,4.0,5.1,0.37,5331
11137,0,0,1,43,7,7,0,2.0,3.3,0.21,5055
11138,1,1,0,47,10,10,1,2.0,2.5,0.18,5176
11139,0,0,0,33,16,9,2,5.0,6.8,0.57,5377
11140,1,0,1,64,8,11,3,6.0,6.5,0.47,5059
11141,0,1,0,28,15,2,1,2.0,4.3,0.33,5338
11142,1,0,0,53,6,12,2,5.0,7.1,0.53,5312
11143,1,0,1,25,11,0,2,2.0,4.4,0.45,5360
11144,1,1,0,39,5,2,2,2.0,4.0,0.2,5378
11145,1,1,0,63,10,1,1,2.0,5.9,0.45,5313
11146,1,0,0,21,7,7,3,6.0,8.4,0.69,5383
11147,0,0,1,43,9,1,1,2.0,6.0,0.36,5297
11148,1,1,1,54,16,12,2,4.0,5.4,0.34,5206
11149,0,0,0,36,16,1,3,5.0,7.3,0.53,5255
11150,0,0,0,39,14,10,4,8.0,8.5,0.45,5410
11151,0,1,0,36,6,1,2,5.0,7.7,0.59,5370
11152,0,1,0,50,15,1,3,5.0,5.8,0.54,5161
11153,0,1,0,33,10,6,4,7.0,7.9,0.63,5298
11154,0,0,0,47,13,5,1,3.0,4.0,0.45,5068
11155,1,0,1,36,2,6,1,3.0,2.4,0.12,5394
11156,1,0,0,50,11,0,2,6.0,5.9,0.56,5346
11157,0,1,0,50,14,5,3,8.0,7.7,0.71,5388
11158,1,0,0,47,7,12,1,4.0,4.2,0.35,5279
11159,1,1,0,25,3,4,3,5.0,6.6,0.58,5068
11160,0,0,1,56,3,7,3,4.0,5.7,0.5,5368
11161,0,0,1,30,20,8,1,3.0,6.1,0.43,5055
11162,0,0,1,65,8,6,2,4.0,5.9,0.45,5198
11163,0,0,0,45,6,3,3,5.0,5.9,0.56,5381
11164,0,0,0,52,4,6,2,5.0,5.9,0.74,5400
11165,1,0,0,41,3,0,3,7.0,5.9,0.61,5133
11166,1,0,0,54,5,8,2,4.0,4.7,0.33,5136
11167,0,0,1,51,12,4,1,4.0,4.2,0.33,5120
11168,1,1,0,28,19,7,2,5.0,5.9,0.55,5298
11169,1,1,1,65,3,12,2,4.0,7.1,0.51,5296
11170,0,1,0,37,11,7,2,6.0,6.7,0.54,5401
11171,1,0,1,53,2,4,0,1.0,1.9,0.07,5067
11172,0,0,1,26,8,12,1,1.0,4.7,0.25,5063
11173,1,0,1,27,2,2,2,2.0,5.9,0.25,5125
11174,1,0,1,22,20,9,0,1.0,4.1,0.17,5272
11175,1,0,0,28,16,9,3,5.0,6.2,0.45,5303
11176,1,1,1,35,8,4,2,4.0,3.9,0.3,5180
11177,1,1,1,45,2,2,1,1.0,5.9,0.45,5097
11178,1,1,1,54,9,3,0,1.0,1.6,0.07,5304
11179,1,0,1,23,14,5,4,8.0,6.8,0.56,5396
11180,1,0,1,44,7,6,4,7.0,7.7,0.74,5309
11181,1,0,1,30,7,5,2,3.0,5.0,0.29,5323
11182,0,1,1,52,12,11,2,4.0,5.2,0.43,5288
11183,0,0,1,23,17,1,2,6.0,7.4,0.54,5120
11184,1,0,1,36,13,7,2,2.0,4.6,0.25,5090
11185,0,0,0,22,6,8,1,2.0,5.9,0.24,5207
11186,0,0,0,43,12,8,2,4.0,5.0,0.44,5225
11187,1,0,1,38,12,10,1,4.0,4.0,0.26,5188
11188,0,1,1,41,18,2,1,3.0,6.5,0.45,5400
11189,1,1,1,40,17,8,2,5.0,5.3,0.33,5320
11190,1,0,1,64,9,0,0,2.0,1.9,0.14,5204
11191,1,0,0,54,1,6,2,4.0,7.7,0.57,5333
11192,1,0,0,55,1,11,3,7.0,8.0,0.76,5147
11193,1,0,1,51,3,6,2,5.0,7.3,0.45,5369
11194,0,0,1,40,19,5,3,4.0,5.9,0.45,5141
11195,0,0,1,41,13,8,2,4.0,4.1,0.33,5245
11196,0,0,1,28,15,11,2,5.0,6.0,0.5,5158
11197,1,0,1,35,14,11,1,4.0,5.3,0.34,5295
11198,0,0,1,35,19,5,2,5.0,4.9,0.41,5193
11199,1,0,0,32,17,4,3,5.0,8.2,0.65,5226
11200,1,1,1,49,18,7,2,4.0,7.0,0.68,5181
11201,0,0,0,25,3,8,3,7.0,7.8,0.7,5162
11202,0,0,0,38,11,2,2,5.0,5.9,0.45,5111
11203,1,0,0,54,16,1,2,3.0,4.1,0.21,5387
11204,0,0,1,48,19,6,1,2.0,3.7,0.2,5062
11205,1,1,0,22,3,11,0,1.0,5.9,0.45,5175
11206,0,1,1,22,1,11,3,6.0,6.9,0.59,5401
11207,1,1,1,43,5,9,2,4.0,6.1,0.37,5295
11208,0,0,1,34,8,5,3,7.0,6.7,0.65,5164
11209,0,0,0,29,7,2,4,7.0,7.7,0.7,5282
11210,0,1,1,23,11,4,5,9.0,5.9,0.84,5323
11211,0,1,1,57,12,0,2,5.0,8.4,0.65,5075
11212,1,0,0,65,3,2,0,3.0,5.4,0.31,5205
11213,1,0,0,21,14,8,2,6.0,8.1,0.69,5274
11214,0,1,1,33,9,5,2,2.0,3.1,0.26,5094
11215,1,0,0,53,12,2,3,5.0,6.2,0.59,5314
11216,0,1,1,61,3,3,1,1.0,5.9,0.45,5180
11217,0,0,0,33,1,7,3,8.0,8.0,0.45,5173
11218,1,0,1,30,14,4,2,3.0,4.4,0.35,5331
11219,1,1,1,40,3,6,0,1.0,3.6,0.17,5136
11220,0,1,1,41,18,3,2,3.0,6.2,0.41,5164
11221,0,0,0,32,11,8,2,5.0,6.0,0.55,5405
11222,0,0,1,65,11,0,0,1.0,1.7,0.08,5408
11223,0,0,1,34,18,11,2,4.0,6.3,0.41,5335
11224,0,0,0,60,11,9,4,6.0,7.8,0.67,5287
11225,1,0,0,22,14,8,1,4.0,6.5,0.42,5164
11226,1,0,1,49,10,6,2,3.0,5.3,0.3,5125
11227,1,0,1,64,10,2,1,3.0,4.7,0.34,5066
11228,0,0,0,55,12,4,3,6.0,7.5,0.54,5174
11229,0,1,0,46,8,6,4,8.0,7.1,0.72,5052
11230,1,0,1,30,19,10,1,4.0,5.3,0.35,5252
11231,0,0,0,65,10,7,2,5.0,8.5,0.73,5363
11232,0,0,1,42,18,3,2,4.0,8.3,0.62,5184
11233,1,0,0,28,8,10,3,6.0,5.6,0.51,5270
11234,1,0,1,56,20,3,4,4.0,10.0,1.0,5101
11235,1,0,1,43,6,1,4,7.0,7.6,0.63,5118
11236,0,0,0,64,15,1,2,5.0,8.2,0.66,5187
11237,0,0,1,48,9,3,3,4.0,5.6,0.42,5337
11238,0,1,0,31,7,4,4,4.0,5.9,0.66,5105
11239,0,1,1,28,14,10,3,5.0,7.1,0.5,5366
11240,1,1,1,53,7,10,1,3.0,5.9,0.4,5205
11241,0,0,1,34,19,11,3,4.0,6.5,0.61,5132
11242,0,0,0,52,17,11,4,6.0,7.8,0.69,5387
11243,1,0,0,21,6,0,1,4.0,5.9,0.45,5054
11244,0,1,0,26,14,12,4,8.0,7.1,0.62,5411
11245,1,0,0,24,18,0,4,9.0,8.7,0.74,5097
11246,0,1,0,59,1,2,2,6.0,8.5,0.67,5066
11247,1,0,0,39,4,5,1,2.0,6.3,0.49,5317
11248,1,1,1,52,6,5,3,6.0,5.5,0.48,5273
11249,0,1,1,32,20,5,0,1.0,5.9,0.45,5145
11250,1,1,1,37,4,0,3,4.0,5.2,0.45,5355
11251,0,0,0,25,17,7,2,5.0,5.9,0.6,5102
11252,0,0,0,27,11,10,2,5.0,7.1,0.52,5147
11253,0,1,1,42,5,4,2,3.0,5.9,0.22,5182
11254,1,0,0,57,12,3,3,5.0,5.1,0.41,5374
11255,0,0,1,61,20,8,1,4.0,3.4,0.25,5157
11256,1,0,1,36,13,11,2,3.0,3.0,0.12,5169
11257,0,1,0,64,2,10,1,3.0,3.2,0.17,5272
11258,1,1,1,60,13,10,2,4.0,5.0,0.46,5333
11259,0,0,0,56,10,1,2,6.0,7.3,0.53,5392
11260,0,0,0,31,7,2,4,6.0,5.9,0.64,5312
11261,1,0,1,56,16,9,1,4.0,4.9,0.29,5107
11262,1,1,1,49,6,3,1,3.0,5.3,0.31,5364
11263,0,1,0,61,12,10,3,8.0,7.8,0.71,5262
11264,0,0,1,63,14,5,3,5.0,7.0,0.47,5060
11265,1,1,1,54,2,1,2,4.0,6.8,0.49,5117
11266,1,0,0,32,12,0,2,5.0,4.7,0.36,5157
11267,1,0,1,34,15,5,1,3.0,5.9,0.42,5330
11268,1,0,1,49,5,8,0,1.0,2.5,0.18,5089
11269,0,1,0,60,4,12,3,8.0,5.9,0.77,5286
11270,0,0,1,62,6,9,3,6.0,6.1,0.41,5181
11271,0,0,1,26,8,8,2,4.0,2.9,0.2,5071
11272,1,0,0,38,2,5,3,6.0,6.0,0.54,5217
11273,1,0,1,35,18,6,4,7.0,6.1,0.56,5398
11274,1,0,0,40,10,1,2,3.0,2.5,0.15,5256
11275,1,0,1,58,11,12,4,7.0,6.5,0.57,5104
11276,1,0,1,22,18,6,2,3.0,5.1,0.45,5093
11277,0,0,0,50,6,10,3,6.0,8.2,0.65,5400
11278,0,1,1,59,8,8,3,6.0,6.1,0.56,5349
11279,1,0,1,34,10,2,3,5.0,5.4,0.47,5270
11280,0,0,0,40,16,10,3,6.0,7.8,0.77,5252
11281,1,1,1,38,8,7,1,3.0,5.3,0.37,5330
11282,0,0,1,42,15,1,2,3.0,5.8,0.48,5221
11283,0,1,0,32,9,12,3,7.0,8.8,0.8,5079
11284,1,0,0,38,12,11,2,4.0,7.9,0.58,5285
11285,0,1,1,59,10,1,1,5.0,5.4,0.51,5357
11286,0,1,1,42,8,3,0,4.0,3.3,0.25,5270
11287,1,0,0,36,16,8,2,3.0,4.9,0.3,5321
11288,0,0,0,25,1,7,3,4.0,5.6,0.5,5204
11289,1,0,0,63,14,5,4,7.0,7.8,0.69,5188
11290,0,1,0,34,7,0,3,7.0,5.9,0.51,5316
11291,0,0,0,54,20,7,2,5.0,7.3,0.61,5414
11292,0,0,1,46,1,0,2,4.0,5.2,0.31,5197
11293,0,1,1,38,10,11,0,1.0,4.0,0.25,5124
11294,1,1,1,33,17,7,3,5.0,5.3,0.3,5304
11295,1,1,1,49,4,5,2,5.0,5.8,0.5,5124
11296,0,0,0,33,16,1,2,5.0,6.8,0.53,5149
11297,0,0,1,63,17,4,2,5.0,4.0,0.3,5146
11298,0,0,0,37,9,1,3,6.0,6.2,0.51,5220
11299,1,1,1,48,16,12,0,1.0,0.9,0.04,5263
11300,1,0,0,43,9,1,3,5.0,6.2,0.39,5215
11301,0,1,1,48,12,6,2,4.0,5.9,0.43,5407
11302,1,0,0,59,12,11,2,4.0,4.0,0.21,5249
11303,1,1,0,28,12,3,1,2.0,4.1,0.26,5363
11304,0,1,1,57,12,6,3,6.0,8.6,0.7,5150
11305,0,0,1,36,1,12,3,6.0,7.7,0.6,5193
11306,0,0,0,62,18,12,2,5.0,6.6,0.51,5405
11307,1,0,1,43,18,5,4,6.0,5.9,0.53,5284
11308,0,1,1,32,6,11,3,5.0,6.8,0.49,5254
11309,1,1,1,42,5,9,2,4.0,5.7,0.45,5330
11310,0,0,1,45,10,10,2,4.0,6.8,0.59,5356
11311,0,1,0,33,5,0,2,5.0,7.1,0.52,5100
11312,0,0,0,23,19,10,3,6.0,7.5,0.6,5333
11313,1,0,1,48,4,9,1,2.0,4.2,0.33,5230
11314,0,0,0,27,19,5,3,4.0,7.0,0.53,5368
11315,0,1,1,23,13,5,3,4.0,6.1,0.45,5217
11316,1,0,1,28,19,5,1,3.0,3.8,0.45,5401
11317,1,0,1,21,14,12,3,5.0,7.1,0.5,5063
11318,1,0,0,44,16,6,2,4.0,6.6,0.5,5168
11319,0,0,0,30,7,2,2,5.0,5.9,0.56,5055
11320,1,0,0,27,18,0,1,2.0,4.7,0.27,5153
11321,1,0,0,23,12,8,3,6.0,6.7,0.54,5168
11322,1,0,1,52,18,2,2,5.0,5.5,0.42,5330
11323,0,0,1,48,4,3,2,5.0,7.1,0.55,5361
11324,0,0,1,22,10,4,2,5.0,6.7,0.64,5358
11325,1,0,0,24,10,4,1,4.0,5.1,0.32,5133
11326,0,0,0,27,1,2,2,3.0,4.7,0.32,5383
11327,1,0,0,23,10,6,3,8.0,8.8,0.73,5409
11328,1,0,0,54,14,6,3,4.0,3.8,0.32,5138
11329,1,0,1,57,2,6,3,5.0,6.1,0.44,5312
11330,1,0,0,44,11,2,2,6.0,8.2,0.62,5128
11331,1,1,1,61,6,1,3,4.0,6.2,0.48,5345
11332,1,0,0,59,10,7,1,1.0,0.8,0.45,5069
11333,1,0,1,49,8,3,0,1.0,4.9,0.24,5273
11334,0,1,1,59,15,8,3,6.0,5.6,0.53,5248
11335,1,0,0,45,8,5,2,5.0,6.3,0.61,5071
11336,0,0,1,27,20,5,2,2.0,5.9,0.28,5190
11337,0,0,1,28,19,4,0,2.0,3.5,0.22,5295
11338,1,1,1,47,5,3,3,6.0,7.2,0.66,5250
11339,0,0,1,57,9,3,4,7.0,5.9,0.54,5412
11340,1,1,0,35,10,8,3,7.0,8.7,0.86,5239
11341,1,0,1,55,18,12,2,2.0,3.2,0.23,5192
11342,1,0,1,39,7,6,1,2.0,4.7,0.37,5096
11343,1,0,1,27,1,11,0,1.0,4.3,0.28,5167
11344,0,0,0,63,16,4,4,8.0,8.4,0.74,5064
11345,1,0,1,32,19,10,3,6.0,6.4,0.54,5217
11346,0,1,1,30,19,2,2,5.0,5.7,0.32,5297
11347,0,0,1,33,7,8,1,3.0,5.5,0.32,5102
11348,1,1,1,37,5,12,1,4.0,6.2,0.43,5363
11349,1,1,1,45,13,9,1,3.0,6.9,0.5,5379
11350,0,0,0,33,2,9,3,6.0,8.0,0.62,5071
11351,1,0,1,38,6,9,3,7.0,7.0,0.56,5174
11352,1,1,0,61,6,7,4,8.0,6.1,0.53,5259
11353,1,0,1,21,5,12,2,4.0,5.9,0.33,5068
11354,1,0,1,57,1,10,1,3.0,5.3,0.37,5112
11355,0,0,1,28,17,11,2,3.0,4.9,0.4,5322
11356,1,0,1,51,12,4,1,3.0,4.8,0.35,5224
11357,0,0,0,34,9,5,2,5.0,7.8,0.56,5384
11358,1,0,1,65,9,3,2,3.0,6.7,0.5,5337
11359,0,0,0,43,18,6,4,7.0,8.4,0.68,5097
11360,1,0,1,50,12,6,2,3.0,6.2,0.47,5210
11361,1,1,1,64,5,2,3,5.0,5.4,0.5,5260
11362,0,0,0,44,12,8,4,8.0,9.6,0.83,5215
11363,0,0,1,30,10,12,1,2.0,5.7,0.32,5137
11364,0,0,1,53,2,5,4,9.0,9.0,0.81,5063
11365,1,1,0,21,16,7,3,7.0,9.3,0.86,5382
11366,1,1,1,40,18,10,3,5.0,3.9,0.27,5379
11367,1,0,1,64,12,12,4,7.0,7.5,0.66,5124
11368,0,1,0,49,1,2,1,3.0,5.9,0.18,5095
11369,0,1,1,32,20,8,3,4.0,5.9,0.57,5318
11370,0,1,0,44,9,2,3,8.0,8.4,0.73,5175
11371,1,0,0,54,17,7,2,5.0,7.1,0.56,5411
11372,0,1,1,50,10,5,3,5.0,5.9,0.36,5189
11373,0,0,0,34,17,8,3,5.0,5.8,0.49,5211
11374,1,0,1,46,16,12,3,4.0,5.0,0.45,5151
11375,1,1,0,27,3,4,2,2.0,4.0,0.21,5286
11376,0,1,1,38,3,5,3,5.0,5.6,0.38,5210
11377,1,0,0,50,7,4,2,5.0,6.1,0.51,5392
11378,0,0,1,26,13,2,4,6.0,5.9,0.64,5352
11379,0,0,0,58,5,10,4,8.0,8.7,0.84,5409
11380,0,0,1,33,11,9,0,1.0,5.6,0.35,5261
11381,1,0,1,51,7,1,2,5.0,5.8,0.45,5385
11382,1,0,0,25,2,11,1,4.0,5.6,0.47,5323
11383,0,0,0,33,8,1,2,5.0,5.9,0.36,5302
11384,0,1,0,58,19,2,2,4.0,4.9,0.4,5318
11385,1,1,1,52,19,5,1,3.0,5.0,0.41,5333
11386,0,1,1,57,15,0,2,4.0,6.7,0.48,5200
11387,1,0,1,46,15,5,2,4.0,4.8,0.4,5091
11388,1,0,0,51,10,5,2,4.0,7.4,0.63,5343
11389,1,1,1,31,13,1,1,3.0,3.6,0.3,5107
11390,1,1,1,46,16,10,1,3.0,6.3,0.44,5165
11391,1,1,0,56,18,10,2,5.0,7.4,0.64,5164
11392,1,1,0,24,2,5,1,2.0,5.6,0.4,5158
11393,0,1,0,28,6,0,4,8.0,8.5,0.66,5049
11394,0,1,1,45,8,7,1,1.0,0.2,0.01,5283
11395,0,0,0,40,4,8,3,6.0,6.4,0.41,5199
11396,0,0,1,27,17,0,1,4.0,5.1,0.31,5248
11397,0,1,0,55,12,8,2,5.0,7.0,0.59,5130
11398,1,0,0,32,13,5,1,4.0,4.8,0.36,5277
11399,1,1,0,25,2,3,3,5.0,6.3,0.43,5320
11400,0,0,1,52,1,10,2,4.0,3.7,0.29,5349
11401,1,1,0,46,2,8,3,6.0,7.2,0.6,5258
11402,1,1,1,43,7,4,3,4.0,5.9,0.47,5268
11403,1,0,1,47,20,9,1,2.0,3.7,0.3,5108
11404,1,1,1,44,16,10,1,2.0,5.2,0.36,5299
11405,1,0,0,36,5,9,1,1.0,1.6,0.1,5126
11406,1,0,1,33,17,6,3,4.0,5.9,0.47,5309
