Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
0,1,0,21,15,9,3,8.0,8.2,0.72
0,0,0,25,18,12,2,4.0,6.5,0.44
0,1,0,42,2,12,2,4.0,5.9,0.48
0,1,1,42,19,3,2,3.0,3.8,0.29
1,0,1,44,19,8,2,4.0,6.2,0.48
1,0,1,49,1,3,1,2.0,4.2,0.3
1,1,1,45,11,10,2,2.0,5.0,0.26
0,0,1,34,18,6,2,5.0,5.5,0.43
0,1,1,42,6,8,1,3.0,3.7,0.22
1,0,1,42,8,9,1,2.0,3.0,0.17
1,0,1,48,8,0,1,3.0,4.1,0.27
1,0,0,60,20,3,2,5.0,5.5,0.32
1,0,1,44,15,8,0,1.0,1.5,0.03
0,1,1,31,3,6,2,4.0,4.1,0.32
1,0,1,48,1,5,2,3.0,6.6,0.45
1,0,0,22,19,5,3,5.0,5.2,0.43
0,0,1,31,6,0,2,5.0,5.0,0.43
0,1,0,44,18,7,1,4.0,6.9,0.52
0,0,1,54,19,12,4,8.0,8.2,0.45
1,1,1,27,15,2,2,4.0,4.9,0.33
1,0,0,57,10,4,3,6.0,4.0,0.34
0,1,0,56,11,6,4,7.0,8.1,0.69
1,0,0,37,16,0,1,1.0,5.9,0.01
1,0,0,39,7,9,5,10.0,9.7,0.87
0,0,1,34,20,5,1,3.0,5.9,0.55
0,1,0,41,20,2,2,4.0,4.0,0.18
1,0,1,58,10,10,2,4.0,5.9,0.45
0,0,0,38,18,0,3,6.0,6.5,0.55
0,0,1,25,18,11,3,5.0,6.5,0.49
1,0,0,54,1,10,2,4.0,4.1,0.27
0,1,0,60,1,5,3,5.0,6.6,0.57
1,1,0,35,15,7,3,5.0,4.4,0.38
1,1,1,65,12,3,2,3.0,5.0,0.28
1,1,0,61,4,2,1,2.0,3.7,0.28
1,0,0,49,2,3,2,3.0,5.5,0.39
1,0,0,42,4,8,3,6.0,8.1,0.6
0,0,1,29,10,2,0,1.0,5.9,0.45
0,0,1,33,3,4,2,4.0,7.0,0.69
1,0,1,34,7,9,2,5.0,3.8,0.32
0,0,0,34,19,5,4,6.0,7.6,0.62
1,1,0,44,17,10,4,9.0,8.5,0.7
0,1,0,43,8,10,4,8.0,7.7,0.77
1,0,1,51,20,11,3,5.0,5.4,0.36
1,0,0,38,15,8,3,6.0,8.0,0.6
0,0,1,55,12,11,5,9.0,9.2,0.89
1,1,0,58,19,6,2,6.0,6.9,0.56
1,1,1,31,13,0,3,6.0,5.9,0.65
0,0,0,41,18,12,3,7.0,8.4,0.72
0,0,1,60,6,8,3,4.0,5.9,0.35
1,0,1,65,15,6,3,7.0,7.6,0.69
1,0,0,61,18,4,2,3.0,2.1,0.16
0,1,1,55,1,6,4,8.0,8.3,0.83
1,0,1,33,6,9,1,1.0,5.9,0.45
0,0,0,28,16,6,4,9.0,7.7,0.76
1,0,1,61,5,1,1,3.0,4.9,0.42
1,0,0,58,14,8,4,6.0,6.7,0.64
0,1,1,58,8,2,2,5.0,5.9,0.55
0,0,1,26,15,0,3,5.0,7.3,0.53
0,1,1,47,12,5,4,6.0,7.7,0.64
0,0,1,37,7,8,3,4.0,7.7,0.57
0,1,0,35,11,1,3,6.0,5.9,0.54
0,0,1,56,7,2,2,6.0,5.9,0.55
0,0,0,60,6,10,1,3.0,5.4,0.4
1,0,1,40,2,9,2,5.0,5.7,0.53
1,1,1,36,19,11,3,5.0,5.9,0.35
0,1,0,31,18,4,3,5.0,6.7,0.64
0,0,1,64,10,10,1,1.0,3.3,0.45
0,0,1,22,17,5,2,4.0,5.3,0.31
1,1,0,31,19,9,2,3.0,6.6,0.5
1,0,0,56,12,2,4,9.0,7.0,0.71
0,1,1,25,18,10,3,5.0,6.8,0.47
1,0,0,29,15,2,3,6.0,5.7,0.43
1,1,0,48,16,10,2,4.0,4.2,0.24
0,0,0,40,18,2,4,4.0,5.9,0.66
0,1,1,58,7,9,2,4.0,2.6,0.14
0,1,1,31,5,8,1,4.0,5.2,0.36
1,0,1,64,17,12,1,3.0,5.6,0.33
1,1,0,50,10,12,4,6.0,5.9,0.58
1,0,1,50,9,2,4,8.0,7.7,0.65
0,1,0,27,5,8,4,10.0,10.0,0.98
1,1,1,53,19,8,1,1.0,5.9,0.19
0,1,1,40,11,1,1,4.0,6.5,0.41
0,0,0,58,16,12,2,6.0,7.5,0.59
1,0,0,50,6,7,2,6.0,6.9,0.67
1,0,1,48,9,12,2,4.0,2.5,0.14
0,0,0,47,1,5,3,6.0,6.0,0.54
1,0,1,49,14,9,2,6.0,9.3,0.76
1,1,1,42,18,2,1,3.0,5.9,0.47
0,0,1,64,19,7,2,3.0,3.2,0.22
1,0,1,46,15,3,3,5.0,5.9,0.49
0,0,0,52,17,5,3,5.0,4.6,0.32
1,0,1,37,3,12,3,6.0,7.5,0.6
0,0,0,27,18,6,4,7.0,7.0,0.67
0,0,0,26,13,10,3,5.0,5.9,0.5
0,0,1,64,20,9,3,3.0,3.9,0.29
1,1,1,32,15,2,2,4.0,5.4,0.4
1,0,1,41,8,9,2,4.0,2.2,0.08
1,0,1,51,20,7,1,1.0,0.5,0.02
0,0,0,45,11,8,1,3.0,5.6,0.35
1,1,1,25,13,11,3,6.0,7.5,0.63
0,0,1,23,12,7,0,1.0,0.7,0.03
0,0,0,51,5,2,3,7.0,6.7,0.64
1,1,0,37,15,10,0,1.0,2.4,0.15
1,0,1,52,4,8,2,3.0,4.4,0.28
1,0,0,33,7,6,2,4.0,6.8,0.58
1,1,1,61,4,9,2,4.0,5.1,0.32
1,1,1,37,3,3,1,2.0,5.5,0.32
1,1,0,29,2,5,3,7.0,6.8,0.52
0,0,0,45,16,8,1,3.0,4.9,0.33
0,1,0,38,18,5,4,7.0,6.8,0.6
1,0,1,60,6,5,1,3.0,5.9,0.35
1,0,0,24,9,0,1,1.0,2.6,0.18
0,1,0,60,17,10,3,6.0,5.9,0.66
1,0,1,51,15,7,2,4.0,5.8,0.44
0,1,0,23,20,3,4,7.0,5.9,0.77
0,0,1,26,20,11,3,4.0,5.7,0.43
1,0,1,30,16,1,2,4.0,7.8,0.58
1,0,1,33,11,10,3,5.0,6.2,0.46
0,0,1,52,18,6,2,4.0,7.1,0.58
0,1,0,38,8,3,2,5.0,8.1,0.61
1,0,0,23,5,6,3,7.0,5.5,0.51
0,0,1,50,1,7,1,4.0,7.0,0.54
1,0,0,57,11,5,3,5.0,6.0,0.42
0,1,0,47,20,1,4,8.0,7.9,0.58
0,1,0,23,11,9,1,5.0,6.4,0.45
0,0,0,58,12,1,2,3.0,4.2,0.29
1,1,0,24,13,2,3,5.0,6.0,0.48
0,1,0,59,15,4,3,6.0,8.8,0.45
1,0,1,41,15,11,1,3.0,5.3,0.45
0,0,1,26,16,7,2,3.0,4.9,0.44
1,1,1,62,4,8,1,4.0,5.2,0.49
1,0,1,52,6,7,2,4.0,5.9,0.5
1,1,1,55,19,8,1,3.0,6.4,0.47
1,0,1,25,6,6,2,5.0,5.9,0.44
0,0,1,22,20,8,2,6.0,7.0,0.53
1,0,1,63,17,2,3,3.0,3.7,0.29
1,0,0,35,7,1,4,7.0,6.4,0.6
1,0,0,32,11,8,4,7.0,6.9,0.63
1,1,1,21,19,8,2,3.0,5.6,0.44
1,1,0,34,18,9,3,6.0,7.9,0.62
1,0,0,34,8,5,4,6.0,7.5,0.68
0,0,1,58,9,5,5,9.0,8.5,0.86
1,0,1,40,3,0,2,3.0,4.7,0.27
0,1,0,46,9,9,2,4.0,5.9,0.64
0,1,1,61,11,3,0,2.0,4.9,0.28
0,0,1,50,14,2,1,4.0,5.3,0.33
0,1,0,36,19,6,3,6.0,5.9,0.51
1,0,0,33,5,7,0,1.0,4.3,0.2
0,0,0,44,20,4,2,6.0,6.3,0.61
1,1,1,50,5,7,2,5.0,5.9,0.4
1,0,0,56,12,3,4,8.0,6.4,0.61
1,0,1,45,3,2,2,4.0,5.5,0.44
1,1,1,47,15,1,2,4.0,5.6,0.38
0,0,1,31,19,0,3,4.0,5.9,0.48
1,0,1,38,13,0,2,2.0,2.2,0.45
1,1,0,55,20,0,1,1.0,2.6,0.14
0,0,0,46,13,6,2,5.0,6.2,0.55
1,1,0,62,14,3,4,9.0,5.9,0.45
0,0,1,49,6,7,1,4.0,4.9,0.38
1,1,1,60,2,1,2,4.0,6.6,0.55
0,0,0,44,17,10,2,4.0,3.9,0.27
1,1,0,38,15,0,4,8.0,9.5,0.45
0,0,1,53,5,7,3,6.0,6.7,0.51
1,1,1,64,11,0,4,6.0,7.9,0.64
0,0,1,60,11,3,2,5.0,6.3,0.54
0,0,0,30,16,0,1,2.0,3.0,0.13
1,0,0,44,10,1,3,8.0,8.7,0.7
0,1,0,50,11,10,3,5.0,7.2,0.51
0,0,1,30,3,12,3,7.0,6.9,0.63
0,1,0,61,15,3,2,5.0,5.9,0.63
1,0,1,34,16,11,3,4.0,5.9,0.47
0,0,1,28,13,1,3,4.0,6.6,0.47
1,0,1,42,19,3,0,1.0,3.3,0.15
0,0,1,34,20,3,1,2.0,5.2,0.44
1,0,1,55,12,11,2,3.0,5.5,0.38
0,0,1,54,13,6,1,4.0,6.2,0.56
0,1,1,51,13,11,3,5.0,6.9,0.46
0,1,0,22,5,10,4,7.0,7.5,0.55
0,0,0,45,7,4,2,4.0,5.2,0.45
1,1,0,48,3,4,0,1.0,4.4,0.23
1,0,0,63,17,9,3,7.0,6.4,0.58
0,1,1,57,1,10,2,4.0,4.8,0.38
1,0,0,44,16,3,2,4.0,2.2,0.16
0,0,0,42,18,12,3,7.0,8.1,0.75
0,0,1,48,3,6,2,3.0,4.5,0.26
1,1,1,42,7,6,4,7.0,6.2,0.45
0,1,1,46,5,1,2,5.0,5.9,0.36
1,1,0,27,2,1,2,5.0,6.0,0.36
0,0,0,33,13,3,1,3.0,5.2,0.37
0,1,1,37,18,7,1,3.0,5.9,0.56
0,0,1,45,20,9,2,5.0,6.5,0.54
0,1,1,35,16,6,2,5.0,6.0,0.57
0,0,1,26,11,6,1,1.0,5.9,0.03
0,0,1,24,13,5,3,6.0,7.5,0.62
0,1,0,23,12,3,2,6.0,6.3,0.6
0,0,1,32,12,3,2,3.0,6.1,0.47
0,0,0,65,11,0,3,6.0,8.0,0.66
0,1,1,45,14,12,2,5.0,7.0,0.66
0,1,0,43,3,8,4,8.0,5.9,0.63
1,0,1,48,4,0,3,6.0,7.4,0.69
1,0,1,28,10,11,3,6.0,5.0,0.4
0,1,0,37,1,6,2,3.0,5.9,0.4
0,1,1,36,17,8,4,7.0,9.9,0.89
1,0,1,52,4,9,3,4.0,6.7,0.5
0,0,0,42,1,10,3,6.0,7.6,0.54
1,0,1,39,17,11,1,3.0,4.0,0.21
1,0,1,24,11,3,1,3.0,6.8,0.46
0,1,0,39,17,2,3,6.0,6.4,0.48
1,1,0,23,17,6,3,6.0,5.5,0.52
0,0,0,65,17,8,2,4.0,7.0,0.67
1,0,1,45,10,6,3,7.0,7.8,0.66
1,1,1,54,7,2,1,2.0,3.0,0.19
1,0,0,28,17,8,3,5.0,6.7,0.57
0,0,0,31,16,4,3,5.0,7.2,0.55
1,0,0,36,20,2,0,4.0,2.6,0.15
0,1,1,54,6,4,2,4.0,4.6,0.23
0,0,1,57,3,4,2,4.0,4.0,0.26
1,0,0,48,13,1,3,5.0,5.6,0.44
0,0,0,41,20,1,5,10.0,9.8,0.91
1,1,1,37,15,11,3,4.0,6.5,0.44
0,1,1,43,10,6,3,6.0,5.9,0.52
0,0,0,53,7,9,3,8.0,7.4,0.73
1,1,1,21,6,12,2,2.0,5.9,0.22
0,0,0,65,5,8,0,1.0,4.5,0.28
0,0,0,58,13,8,3,5.0,4.3,0.33
1,0,1,63,3,6,1,4.0,6.5,0.43
0,0,1,59,15,1,4,7.0,7.9,0.73
1,0,1,47,3,1,2,3.0,5.9,0.38
1,1,1,50,15,12,2,4.0,5.6,0.4
1,0,1,52,15,2,2,4.0,6.6,0.5
0,0,1,28,18,7,1,1.0,3.6,0.29
1,0,0,50,1,0,3,4.0,5.0,0.45
1,0,1,52,18,1,1,3.0,4.8,0.45
1,1,0,41,10,11,1,2.0,5.9,0.16
0,1,1,44,6,1,1,5.0,6.8,0.52
1,1,0,62,11,0,2,5.0,6.0,0.57
0,0,1,51,6,12,3,5.0,5.3,0.46
1,1,1,44,4,2,3,5.0,6.1,0.43
1,0,1,26,5,3,1,4.0,5.3,0.3
1,1,1,51,3,4,2,3.0,5.9,0.38
0,1,0,22,2,11,2,5.0,7.4,0.55
1,0,0,48,12,2,2,5.0,4.7,0.32
0,0,0,41,3,10,5,10.0,10.0,0.45
1,0,0,49,11,5,2,6.0,7.1,0.55
0,0,1,57,4,5,0,1.0,2.5,0.2
1,1,0,31,3,5,2,3.0,6.0,0.48
1,0,0,32,18,6,2,4.0,3.1,0.15
1,1,0,31,4,2,2,5.0,5.0,0.36
1,0,0,55,1,3,2,3.0,2.9,0.2
1,1,1,50,17,2,2,4.0,4.6,0.37
0,0,1,40,15,7,1,4.0,6.6,0.43
1,1,1,35,5,12,1,4.0,5.6,0.46
1,0,1,64,16,8,3,6.0,4.9,0.44
0,0,0,62,13,7,3,7.0,6.1,0.56
1,0,1,56,11,3,1,2.0,5.6,0.36
0,0,0,38,2,12,3,8.0,9.0,0.74
1,0,0,55,12,2,1,2.0,3.0,0.18
1,1,0,38,15,8,3,5.0,6.7,0.48
1,0,1,44,16,12,1,1.0,2.1,0.09
1,0,0,63,8,5,3,5.0,5.9,0.61
0,0,1,38,5,9,1,2.0,3.8,0.45
0,1,0,23,17,7,0,1.0,5.9,0.45
0,0,0,35,8,1,2,4.0,8.0,0.62
1,0,0,48,2,0,2,3.0,5.8,0.45
1,1,0,63,15,10,5,9.0,8.9,0.9
0,0,1,42,6,12,4,8.0,7.6,0.76
1,0,1,52,18,8,1,3.0,5.2,0.48
0,0,0,31,8,0,3,6.0,6.0,0.58
1,1,1,47,12,0,2,5.0,5.8,0.33
1,0,1,26,7,9,1,2.0,2.8,0.13
1,1,1,41,2,11,5,9.0,8.2,0.83
0,1,1,53,17,5,0,2.0,4.5,0.45
1,0,1,53,10,5,2,5.0,4.5,0.33
0,1,1,52,17,7,3,6.0,6.3,0.47
1,0,0,31,8,6,1,3.0,5.9,0.45
0,0,1,30,14,4,2,3.0,6.0,0.4
0,1,0,30,1,2,4,7.0,6.2,0.52
1,1,1,25,2,11,3,6.0,6.8,0.45
1,1,1,54,16,7,1,3.0,4.2,0.45
0,0,1,37,4,1,1,3.0,5.0,0.3
1,1,1,31,11,12,1,4.0,5.1,0.38
1,0,0,63,11,8,2,3.0,5.9,0.38
0,0,1,49,14,3,2,3.0,5.9,0.49
1,0,0,27,14,11,3,6.0,5.9,0.41
1,0,0,30,3,8,0,2.0,3.1,0.18
1,0,0,21,17,7,2,6.0,8.7,0.7
1,0,1,27,17,10,1,3.0,5.4,0.38
1,0,1,48,5,8,3,5.0,7.1,0.49
0,0,0,57,8,0,3,6.0,8.3,0.64
0,0,1,54,15,7,0,1.0,3.6,0.27
1,0,0,48,17,5,1,1.0,1.1,0.02
1,1,0,60,10,2,3,5.0,6.0,0.44
0,1,0,44,19,2,1,3.0,6.1,0.4
1,0,1,58,16,3,1,4.0,4.5,0.31
0,1,1,56,12,0,3,5.0,8.2,0.45
0,1,1,57,9,8,3,7.0,8.8,0.75
0,0,0,32,3,6,2,5.0,4.6,0.38
0,0,0,58,11,2,2,5.0,6.2,0.56
1,1,1,47,1,12,2,5.0,4.7,0.37
1,0,1,32,6,2,1,3.0,3.0,0.14
1,1,1,35,18,12,4,4.0,9.5,0.82
0,0,0,40,20,7,4,8.0,8.3,0.71
1,0,1,36,9,3,2,5.0,4.6,0.37
1,0,1,41,10,0,2,4.0,5.8,0.47
0,0,0,46,18,4,2,5.0,5.3,0.32
0,0,0,33,14,2,3,4.0,5.9,0.7
0,1,1,30,14,10,2,4.0,6.5,0.5
1,0,1,63,10,2,0,1.0,3.3,0.2
0,1,1,40,12,12,4,6.0,6.2,0.6
1,1,1,46,13,9,2,4.0,3.8,0.3
1,0,1,41,3,12,2,4.0,4.8,0.45
0,1,1,53,15,0,1,4.0,5.9,0.31
1,1,0,48,11,12,3,5.0,4.4,0.36
1,0,1,42,13,4,1,1.0,2.2,0.09
0,1,0,41,1,5,4,7.0,6.7,0.57
0,1,1,27,2,1,4,4.0,5.9,0.66
1,0,0,21,5,5,3,4.0,5.9,0.43
1,1,0,65,2,8,4,7.0,8.7,0.71
0,0,1,39,15,10,4,8.0,7.4,0.7
1,0,1,33,16,0,1,4.0,4.2,0.3
1,1,1,50,4,3,2,4.0,3.7,0.27
1,0,1,34,6,11,1,1.0,2.6,0.18
0,0,1,54,4,2,2,2.0,4.8,0.28
0,1,0,55,5,12,2,5.0,4.7,0.42
0,1,0,35,10,0,3,5.0,5.7,0.46
0,1,0,59,6,4,3,6.0,6.9,0.59
0,0,1,50,8,1,1,3.0,2.5,0.13
0,0,1,29,2,9,2,3.0,5.2,0.28
0,1,1,31,8,9,1,2.0,5.9,0.37
0,0,0,56,2,3,2,4.0,7.3,0.61
1,0,0,52,5,6,2,5.0,5.9,0.35
1,0,0,52,15,4,1,1.0,5.9,0.45
0,1,1,23,20,8,2,3.0,5.7,0.38
1,0,0,50,7,10,3,4.0,4.1,0.31
0,1,1,46,16,0,1,3.0,3.9,0.19
1,1,0,43,17,7,2,3.0,3.0,0.19
0,1,1,28,13,12,4,4.0,7.1,0.48
1,1,1,37,12,11,4,7.0,6.8,0.56
1,0,0,49,11,8,3,5.0,7.1,0.63
1,0,0,21,6,7,2,4.0,6.2,0.4
0,0,0,21,14,4,3,7.0,7.1,0.58
1,0,0,35,11,1,2,6.0,8.6,0.69
1,1,1,62,8,8,4,8.0,9.0,0.72
0,0,0,56,1,5,3,4.0,8.2,0.67
1,1,0,24,20,4,2,4.0,6.2,0.52
1,0,1,25,6,12,1,1.0,5.9,0.08
0,0,1,25,19,7,3,6.0,8.1,0.79
1,1,1,46,9,7,1,2.0,3.5,0.2
1,0,0,49,4,7,3,7.0,6.8,0.62
1,0,1,39,7,7,1,3.0,5.4,0.39
0,0,1,24,11,6,2,4.0,5.4,0.36
1,0,1,21,10,6,1,2.0,3.4,0.29
1,0,1,33,11,2,2,5.0,6.1,0.38
1,0,1,42,5,0,4,9.0,8.5,0.72
1,0,0,28,11,6,3,5.0,5.9,0.41
1,1,0,64,4,2,2,5.0,7.7,0.68
1,1,0,58,20,8,3,4.0,5.9,0.41
0,1,1,23,13,7,1,4.0,3.2,0.16
0,0,0,42,4,5,2,4.0,7.0,0.57
0,0,1,39,3,5,4,8.0,8.7,0.76
1,0,0,37,9,2,4,8.0,7.9,0.69
0,0,1,24,11,5,2,4.0,5.0,0.3
0,0,1,54,20,8,4,7.0,8.2,0.7
1,1,1,42,15,1,2,5.0,6.8,0.55
1,1,0,40,13,10,1,2.0,3.7,0.23
1,0,1,48,19,1,1,2.0,4.9,0.44
0,1,1,38,19,9,2,6.0,6.8,0.53
1,0,0,34,20,10,1,1.0,5.0,0.28
0,1,0,35,1,3,1,3.0,4.6,0.29
0,1,0,53,8,8,2,2.0,5.9,0.12
0,0,0,50,14,11,3,6.0,4.5,0.4
0,0,1,43,2,9,4,9.0,9.8,0.9
1,1,0,21,12,5,1,3.0,2.0,0.13
1,0,1,29,9,9,1,3.0,5.2,0.37
1,1,0,45,5,0,4,8.0,8.7,0.76
1,0,1,34,7,4,2,4.0,4.0,0.17
0,0,0,44,6,3,3,5.0,6.0,0.44
1,0,1,33,3,10,3,4.0,6.0,0.44
0,0,0,47,6,5,0,1.0,3.0,0.23
1,0,0,49,7,8,2,5.0,7.6,0.66
1,1,1,26,1,3,1,4.0,5.0,0.34
1,0,1,63,12,3,1,3.0,5.7,0.38
0,0,0,47,4,7,4,8.0,6.2,0.54
1,1,0,49,8,4,3,6.0,5.9,0.51
0,0,0,64,11,5,3,6.0,6.3,0.62
0,0,0,38,9,12,3,5.0,5.7,0.47
0,0,1,56,13,4,2,3.0,5.5,0.4
1,0,0,56,12,7,3,6.0,5.9,0.74
0,0,1,22,16,9,0,1.0,5.9,0.45
0,1,0,65,18,1,3,8.0,7.9,0.76
0,0,0,23,2,5,4,9.0,8.1,0.81
0,1,0,48,1,2,1,3.0,5.7,0.38
1,0,0,49,4,5,3,5.0,5.9,0.49
1,0,0,54,2,12,3,6.0,7.2,0.6
1,0,1,44,8,6,2,4.0,5.9,0.33
1,0,1,56,10,8,1,3.0,4.9,0.34
1,0,0,29,9,0,0,2.0,2.3,0.17
0,0,0,44,18,5,1,3.0,4.6,0.37
1,0,1,50,7,8,1,1.0,5.0,0.26
1,0,1,46,18,3,2,3.0,4.7,0.26
0,0,1,59,17,9,2,5.0,6.4,0.54
0,0,1,31,20,5,2,3.0,5.8,0.48
0,1,1,23,19,7,3,5.0,7.1,0.48
1,0,0,22,15,12,2,3.0,5.6,0.37
0,0,1,60,1,5,2,2.0,3.2,0.24
0,1,1,35,13,10,2,5.0,5.9,0.39
1,0,1,34,10,11,2,6.0,5.9,0.55
1,1,1,51,19,1,2,3.0,1.3,0.1
1,1,0,49,3,8,3,6.0,5.8,0.51
0,0,1,54,1,9,3,4.0,6.0,0.52
1,1,1,21,10,11,1,2.0,3.8,0.29
1,0,1,49,5,8,2,4.0,5.7,0.39
1,0,0,55,6,4,1,3.0,5.7,0.35
1,0,1,56,17,5,0,1.0,2.3,0.09
1,1,0,21,11,5,0,1.0,3.8,0.29
1,0,0,23,15,10,4,7.0,7.6,0.7
1,0,0,64,19,4,2,4.0,5.5,0.42
0,1,0,32,18,0,3,6.0,8.7,0.68
1,0,1,32,11,4,3,7.0,7.7,0.59
0,1,1,22,13,9,3,6.0,5.9,0.46
1,0,1,35,20,12,2,5.0,5.5,0.38
1,1,1,24,10,9,3,5.0,6.3,0.45
1,0,1,62,2,4,1,2.0,1.4,0.11
1,0,1,30,19,11,0,2.0,4.7,0.26
1,0,1,54,19,0,0,1.0,5.9,0.45
1,1,1,39,13,6,2,5.0,5.5,0.32
0,1,1,23,20,2,2,5.0,6.2,0.39
0,0,0,50,18,10,3,8.0,10.0,0.89
1,1,1,57,12,7,3,6.0,5.3,0.44
1,1,1,45,10,11,2,4.0,6.8,0.62
0,0,1,63,20,8,3,5.0,4.4,0.32
1,0,1,45,8,7,2,4.0,6.9,0.5
0,0,1,25,10,9,2,4.0,3.9,0.32
0,1,0,61,12,1,2,4.0,6.2,0.53
1,1,0,62,16,7,4,7.0,8.1,0.69
1,1,0,23,2,4,2,4.0,3.7,0.25
1,0,0,54,1,5,3,5.0,6.5,0.41
0,1,0,31,17,8,2,5.0,6.5,0.53
1,0,1,22,9,8,1,4.0,5.4,0.48
0,0,1,47,19,3,1,4.0,5.8,0.47
0,1,0,42,1,10,2,6.0,6.6,0.54
0,1,0,46,16,3,3,8.0,7.5,0.72
1,0,1,61,8,6,2,4.0,4.1,0.19
1,0,1,52,19,5,5,10.0,9.7,0.89
1,1,0,52,19,8,3,6.0,7.1,0.6
1,0,1,47,7,0,3,6.0,5.6,0.47
0,0,0,52,12,5,3,7.0,9.1,0.76
1,1,0,65,17,10,2,4.0,4.9,0.27
0,1,1,31,12,5,3,6.0,5.1,0.47
1,1,1,44,4,11,1,2.0,3.7,0.27
0,1,1,46,15,0,1,3.0,5.5,0.4
0,0,1,49,19,11,2,3.0,3.8,0.23
0,1,0,65,5,1,3,7.0,7.9,0.72
0,0,1,25,19,3,5,10.0,10.0,0.96
1,0,0,52,3,12,4,8.0,9.0,0.45
0,0,0,35,19,2,3,6.0,4.8,0.38
0,1,0,48,14,5,1,2.0,3.4,0.13
0,0,1,40,12,4,1,2.0,3.7,0.27
1,1,1,24,9,4,2,4.0,4.0,0.45
0,0,0,27,17,2,2,5.0,7.0,0.69
0,0,1,30,14,5,0,4.0,3.3,0.13
1,0,1,63,13,2,1,3.0,5.7,0.43
1,1,1,30,18,5,2,4.0,5.3,0.39
0,0,0,25,6,2,2,4.0,7.6,0.55
1,0,0,42,7,0,1,4.0,5.2,0.43
0,0,0,29,2,4,4,7.0,6.7,0.57
0,0,1,35,17,1,3,5.0,7.6,0.62
0,0,0,37,5,7,1,1.0,1.2,0.1
1,1,1,40,17,7,1,2.0,4.4,0.2
0,0,0,23,1,12,4,7.0,6.9,0.66
0,1,1,34,2,7,3,5.0,6.7,0.64
0,0,1,26,11,6,0,4.0,0.2,0.02
0,0,1,27,16,3,4,8.0,7.1,0.51
0,0,1,22,14,0,0,1.0,3.4,0.28
1,0,0,50,12,4,2,6.0,7.3,0.64
0,1,1,29,6,10,2,6.0,6.8,0.55
1,0,1,25,19,12,2,4.0,3.5,0.45
0,1,0,61,16,5,4,7.0,6.6,0.58
0,0,0,46,7,0,2,4.0,8.0,0.65
1,1,1,57,6,9,1,3.0,5.9,0.45
0,1,0,42,16,3,5,9.0,8.5,0.86
0,0,0,45,12,2,3,7.0,6.5,0.56
1,1,0,29,15,1,0,2.0,5.2,0.28
0,1,0,64,12,10,4,7.0,7.6,0.6
0,0,0,52,16,11,4,9.0,9.5,1.0
0,0,0,55,10,2,2,6.0,8.6,0.71
1,0,0,49,11,0,2,3.0,5.3,0.35
0,1,0,46,9,9,4,8.0,5.9,0.72
1,0,1,54,1,11,2,3.0,3.1,0.16
0,0,1,35,17,9,2,4.0,3.0,0.2
1,1,1,59,16,10,2,2.0,1.7,0.11
1,0,0,60,5,4,2,5.0,6.3,0.52
0,1,0,64,14,12,4,7.0,8.3,0.67
1,0,1,61,1,3,2,4.0,5.9,0.39
1,0,1,59,16,1,2,4.0,5.5,0.35
1,0,1,51,16,2,2,3.0,5.7,0.48
0,1,0,43,3,8,3,6.0,6.9,0.53
1,1,1,46,15,5,2,5.0,6.1,0.45
0,0,1,55,5,10,2,4.0,4.9,0.39
1,1,1,64,4,5,1,3.0,5.2,0.36
1,0,1,40,14,1,2,5.0,7.5,0.45
1,1,1,59,14,11,2,5.0,4.8,0.41
1,1,0,23,7,11,4,9.0,9.1,0.84
1,1,0,52,12,2,3,6.0,7.3,0.51
1,1,0,25,6,7,3,7.0,6.5,0.58
0,0,1,65,11,7,1,1.0,3.5,0.45
1,0,1,63,20,11,2,4.0,5.5,0.31
1,0,1,48,15,12,1,4.0,3.0,0.14
1,0,0,24,5,9,1,2.0,2.6,0.18
1,0,1,55,17,9,1,2.0,3.0,0.2
1,0,1,56,6,8,1,4.0,5.9,0.5
0,0,0,64,16,10,2,4.0,7.3,0.54
1,1,1,48,11,1,1,2.0,4.2,0.25
1,0,1,61,19,0,1,2.0,5.8,0.46
1,0,0,23,3,12,4,6.0,7.3,0.66
1,0,0,33,3,10,2,6.0,6.6,0.6
1,0,1,21,17,8,0,1.0,2.3,0.1
1,0,1,62,1,10,3,5.0,6.5,0.47
1,0,1,60,3,6,2,4.0,4.6,0.31
0,1,0,34,9,7,2,4.0,4.1,0.29
0,0,1,25,4,4,4,9.0,8.7,0.75
0,0,1,54,11,5,1,4.0,5.2,0.35
1,1,1,31,17,3,2,4.0,7.0,0.49
1,1,0,48,10,12,1,1.0,2.2,0.07
0,1,1,36,4,12,4,7.0,7.5,0.58
0,0,1,28,4,12,2,3.0,4.2,0.24
1,0,0,36,20,11,2,4.0,4.7,0.37
1,0,0,54,2,1,2,6.0,6.2,0.51
1,0,0,57,2,6,2,3.0,3.3,0.12
1,1,0,28,3,12,3,4.0,5.4,0.46
1,1,0,36,14,12,2,2.0,5.2,0.28
0,0,1,23,16,6,2,2.0,3.4,0.2
0,1,1,36,20,1,3,6.0,7.1,0.53
1,1,1,25,4,3,2,5.0,5.1,0.44
0,0,0,48,3,6,4,8.0,9.5,0.95
